loggingTime(txt),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionGravityX(G),motionGravityY(G),motionGravityZ(G)
2026-03-24 18:43:13.300000-06:00,-0.036533936665426016,-0.069239097959038,-0.008251274390337168,0.058310936966242295,0.015742093375413622,1.0203022805953106
2026-03-24 18:43:13.400000-06:00,-0.058827708748655255,-0.9826098616754957,0.08507123227605758,0.09024270775443195,0.6984718532832312,1.0344617886842093
2026-03-24 18:43:13.500000-06:00,0.33203788245731214,-0.19420354555327254,0.16121482871316914,-0.19814287243860032,-0.004900460401870167,0.9104941646739712
2026-03-24 18:43:13.600000-06:00,-0.14315159611080236,0.53320970973778,-0.04449287269352939,-0.0152044072134725,0.060808329042027556,1.1143718833648597
2026-03-24 18:43:13.700000-06:00,-0.14288247260787323,0.5092786017651287,0.06587715886668741,0.07773447099672161,0.17044444331142647,1.2438537890105184
2026-03-24 18:43:13.800000-06:00,0.05775545471695227,-0.014814756313318005,-0.1102674307740156,0.013675543636206045,0.017925756298022264,1.0083094736734768
2026-03-24 18:43:13.900000-06:00,-0.03986591139685826,-0.2350800732156241,-0.04925946882982467,0.09574191390536015,-0.05710992030917796,1.1064504565779345
2026-03-24 18:43:14-06:00,0.039045104087532444,-0.9675229563612446,-0.011834658114646695,-0.09626310717727256,0.23405892939994796,0.8119106779583243
2026-03-24 18:43:14.100000-06:00,0.09626254633335543,0.28863256055839664,-0.27568113474020184,0.11607844676826438,0.3090454436530314,1.1298641636032694
2026-03-24 18:43:14.200000-06:00,-0.009322646367515921,-0.11282685728561742,-0.41645469145936687,-0.12487735057333546,0.391535865968501,0.8704776860599696
2026-03-24 18:43:14.300000-06:00,0.08266349874829836,-0.07013736291190162,-0.014744990389174694,-0.029532500904998142,-0.0762016417431029,1.020024978968353
2026-03-24 18:43:14.400000-06:00,0.0521651532378539,0.02816598328685127,-0.14474019160467644,0.033478849556168526,-0.041951983602963296,0.9924571999612508
2026-03-24 18:43:14.500000-06:00,0.1925606807625438,0.1418222430697537,0.005480395038060908,0.3289283496402951,-1.1019012710762595,1.0662285983490796
2026-03-24 18:43:14.600000-06:00,0.858155180413291,0.20545585903443073,0.041467884547730365,-0.03733910152804476,-0.1362818566992806,1.070806133593021
2026-03-24 18:43:14.700000-06:00,0.0016864318600133582,0.07267833561919718,-0.04359624846405245,0.007524568838492249,0.09049667317585516,0.8068892486221085
2026-03-24 18:43:14.800000-06:00,-0.05117647718639903,0.014667832542203506,0.05977282252349171,0.05221347718130045,-0.008018832119021277,0.9538642502791473
2026-03-24 18:43:14.900000-06:00,-0.19846626523838418,-0.04989986692703421,-0.1553981532939383,0.005584261699968905,0.14579186878291772,0.9683451535437688
2026-03-24 18:43:15-06:00,-0.25599805234203327,-0.7620175493160254,0.22195954785783117,0.06860605813402132,-0.13773241626855243,1.0839894765286822
2026-03-24 18:43:15.100000-06:00,0.1309212218239664,-0.11764807554057706,-0.15884053168003345,-0.16477622123762958,1.0153851213207366,0.7891535335716071
2026-03-24 18:43:15.200000-06:00,0.48276339014852165,0.6253513381226006,0.2995920115431876,0.19580064548036286,0.23291871332208236,0.8693510016162502
2026-03-24 18:43:15.300000-06:00,-0.013311143968633529,0.5337181402415708,0.3319115090270378,-0.23068886622852863,-0.2548871327109666,0.7793864367546514
2026-03-24 18:43:15.400000-06:00,-0.018595664166662418,0.14057199961250785,-0.09080087491651075,0.00401666318263627,0.040537002952078426,0.9929909194271236
2026-03-24 18:43:15.500000-06:00,-0.22769614496285684,-0.20781602280085454,-0.0068157036296798605,0.07293914843499054,-0.10224699566110752,1.1087806967720883
2026-03-24 18:43:15.600000-06:00,-0.23149781015943263,-0.49683051806682205,-0.13639332493766984,0.1112058144218464,-0.046984495214981686,1.0484043582670943
2026-03-24 18:43:15.700000-06:00,1.595502541642661,-0.5464334609678126,1.1686921629710452,0.31330943798340927,0.1212024595555057,0.9685649023876656
2026-03-24 18:43:15.800000-06:00,-0.038678097005603346,0.6190891282955954,-0.27438112913176266,-0.06910890467182984,0.03391586321526723,1.13240716248668
2026-03-24 18:43:15.900000-06:00,-0.12310807462283246,-0.01619179944221523,-0.14039817878684363,0.19929707902290794,-0.1941361922776891,1.0297171613140064
2026-03-24 18:43:16-06:00,-0.09421594530242233,-0.1326406673022898,-0.02757177017635992,0.0004589436759749673,-0.017968327614424896,1.0576178103633758
2026-03-24 18:43:16.100000-06:00,-0.10456659511657905,-0.11385125399601291,-0.023829094542988687,0.005014597237588769,-0.04682274782927913,1.023070119765669
2026-03-24 18:43:16.200000-06:00,-0.04368667689781934,-0.07688470578637965,-0.014732639586403104,-0.048850326054259104,-0.004672298899216345,1.0197686100758159
2026-03-24 18:43:16.300000-06:00,-0.09920579402752215,-0.062144697730621576,-0.04871410420479981,0.005631790672655809,0.02682569786828326,0.986101081409044
2026-03-24 18:43:16.400000-06:00,-0.0860730483906329,-0.08620875120453977,-0.006613720281645619,0.04459304655514371,-0.02664125363911224,0.9924957493129664
2026-03-24 18:43:16.500000-06:00,-0.05770520004282808,-0.06619224709763273,0.02377881743510781,-0.02793880275119435,0.008974244007892613,0.9883331677994014
2026-03-24 18:43:16.600000-06:00,-0.12332770110078367,-0.03306182233484421,-0.02339566110751378,-0.007761294631703988,0.0015858208460585424,0.9811566702186781
2026-03-24 18:43:16.700000-06:00,-0.10890411098591261,0.0034227002085319654,-0.03702492900225868,-0.011326885327813273,0.029090298623892976,0.9979578673655123
2026-03-24 18:43:16.800000-06:00,-0.07487420270938598,-0.09692000326309189,-0.019380886439303944,-0.045661800920803734,0.09301600322230323,1.0339328486282267
2026-03-24 18:43:16.900000-06:00,-0.05185043822304253,-0.010819533683775806,0.015806060173453727,-0.009759561114141939,0.009355533744958778,0.9805070029010927
2026-03-24 18:43:17-06:00,0.07404282502179643,-0.0810393416712129,-0.04254937720832293,0.16727317993402435,0.03376433950431595,1.097361418017366
2026-03-24 18:43:17.100000-06:00,-0.04307235702304049,-0.3940368831354234,-0.021527143316015154,-0.059956648804637684,0.03303886648345763,1.0208902285693893
2026-03-24 18:43:17.200000-06:00,-0.17010082953913927,-0.33088330877516786,0.09313423544227642,-0.08054817904177265,-0.027247694166713406,0.8657857831165587
2026-03-24 18:43:17.300000-06:00,-0.7086838012980988,-0.05321212646520474,-1.0583228727445153,0.14132277587147496,0.44050112933570595,1.768545894877456
2026-03-24 18:43:17.400000-06:00,0.0717930536931572,0.1027357660363121,-0.11267256402543173,0.006347947566192332,-0.30928177308255117,1.133446528631082
2026-03-24 18:43:17.500000-06:00,0.3395509985571016,-0.13440191094818313,0.07311209740329266,-0.1022000071380135,0.0851139073995707,0.9957909428805963
2026-03-24 18:43:17.600000-06:00,0.10837147241922572,0.029850420887866908,0.0337083917545747,-0.05682646979345647,-0.09396142107651441,0.9340566452356308
2026-03-24 18:43:17.700000-06:00,0.10960407478598708,-0.08184890864872307,-0.040559493812871876,0.01538492757465596,0.0440289069152055,1.0069215032656413
2026-03-24 18:43:17.800000-06:00,0.018681244869552804,-0.08949769289206815,-0.04375709646005517,-0.014960244833862735,-0.012677310804403125,1.0303711797606725
2026-03-24 18:43:17.900000-06:00,-0.025000312033161172,-0.13168437743775907,-0.004383732467254363,0.008713311885302322,0.007549367011160788,0.9906927166769489
2026-03-24 18:43:18-06:00,-0.1224244670708142,-0.08853301994055056,0.018447210821228452,0.038122463838313796,-0.024255985479241123,0.9726198712098424
2026-03-24 18:43:18.100000-06:00,-0.20257970866707797,-0.05630631867151373,0.009333544074684015,0.031840699933208594,-0.0007286830874967514,1.0014974736530824
2026-03-24 18:43:18.200000-06:00,-0.1439416110496449,-0.13067761162068597,-0.017502351975445234,0.06012760728689207,0.021792610116604546,1.0076543406769898
2026-03-24 18:43:18.300000-06:00,0.024349399642079612,0.0032337479159549897,-0.011851481902586511,-0.009709398214476911,-0.028731749782035663,0.9954765730397233
2026-03-24 18:43:18.400000-06:00,-0.022636332488668406,-0.03105150076733645,-0.02977248601714143,0.02410033242748543,-0.024641503469584422,1.0032714892445431
2026-03-24 18:43:18.500000-06:00,-0.09509084141883314,-0.031634949753483604,0.019749357833714877,-0.008609168268470893,-0.01679905166392193,1.0074906272784285
2026-03-24 18:43:18.600000-06:00,-0.04442634844722714,0.002213035848123467,-0.009288421122401636,-0.004739653194515962,-0.055527036041869544,1.0196314026706368
2026-03-24 18:43:18.700000-06:00,-0.07320704827846411,-0.014389677412776023,-0.02237854721031137,0.0011050460656799306,-0.05069732579423147,1.0441895632045601
2026-03-24 18:43:18.800000-06:00,-0.48862747217449387,-0.23094726537604587,0.18177396970423132,-0.04164555684153101,-0.3338517638541194,1.3223640386880333
2026-03-24 18:43:18.900000-06:00,-0.1974428066669046,-0.1747117517194965,-0.08291661270668374,0.21702380731442442,-0.2067822650956239,1.0250615857606828
2026-03-24 18:43:19-06:00,0.09480278688441007,-0.1698300846874315,0.7026834851860728,-0.7122447777783443,-0.11876092243528627,0.8072495194587346
2026-03-24 18:43:19.100000-06:00,0.6081356732421368,-0.19397775998939495,-0.04290929114427455,-0.3047826831792712,0.6412907567823876,0.19669028669321328
2026-03-24 18:43:19.200000-06:00,0.0686576251829116,-0.07856149653551417,-0.09980747044097628,-0.07097562521350309,-0.24827651644547322,0.9587484951537989
2026-03-24 18:43:19.300000-06:00,0.9135390780745719,-0.20829656406622038,0.6872793461579643,-0.4717770798386809,0.3126675674159881,1.5231778436061245
2026-03-24 18:43:19.400000-06:00,0.5630125476080007,-0.5569197738269439,0.04059100202413669,-0.1092335303085151,-0.017700254419195136,0.9666410293015455
2026-03-24 18:43:19.500000-06:00,-0.10172067321664381,0.00952545058710161,-0.0978913013108452,-0.012898325116120183,-0.11895944690592611,1.0022163256565697
2026-03-24 18:43:19.600000-06:00,-0.03197149077411757,0.16754639963698104,0.028240250238358668,0.11334549310926771,-0.2048174014571745,1.0431638480011014
2026-03-24 18:43:19.700000-06:00,0.16072578301458704,0.03190894546047835,0.12095642242763839,-0.016765786481622167,-0.08937094930480846,0.9611225749873811
2026-03-24 18:43:19.800000-06:00,-0.1049393319839089,0.17734389419424573,-0.0538451866845457,0.09341033176466991,-0.26115789795699856,0.9744572203555751
2026-03-24 18:43:19.900000-06:00,0.011389485706127985,0.06643933453319942,0.01797857474264912,0.008435514676265595,-0.07510133429866468,1.0242674521880561
2026-03-24 18:43:20-06:00,0.010388222889569834,0.03947989374557061,-0.01019340855439931,0.002787777069641518,-0.08059389291960048,0.9882674705429481
2026-03-24 18:43:20.100000-06:00,-0.0009687360107682033,0.06628995120657921,0.006097529023672712,0.0010297360117879194,-0.07324395180821179,0.9894224497662301
2026-03-24 18:43:20.200000-06:00,0.016129100151427857,0.050227327374791596,-0.00859387762385728,0.003390901072231598,-0.06797832797132558,1.0030769069967829
2026-03-24 18:43:20.300000-06:00,0.0077121602178113835,0.040902642594565934,0.004690549066194878,-0.0028321600138681404,-0.06694964437397073,0.999857487215308
2026-03-24 18:43:20.400000-06:00,0.01782117848602734,0.038468600388511874,-0.0026537928854399825,-0.010989178771547878,-0.07476359919034532,0.9963437889595327
2026-03-24 18:43:20.500000-06:00,0.007428677479057579,0.03569984347356131,0.008473485237058527,0.005198323076687757,-0.06131984214793023,1.0004664687737403
2026-03-24 18:43:20.600000-06:00,0.004697707474009983,0.039340378212743395,0.0046934665762518295,0.0031102927095389347,-0.06245937909479792,0.9974755717803736
2026-03-24 18:43:20.700000-06:00,0.009693352979865705,0.04233003421147895,-0.006565971050256715,-0.00042135285749975854,-0.06538803464995692,0.997998927258544
2026-03-24 18:43:20.800000-06:00,-0.17691668408681865,0.04810934416951762,0.01978174096149042,0.8701206834138061,0.05479765261327774,0.9244982119276205
2026-03-24 18:43:20.900000-06:00,0.0003936990205625775,0.1164961021347759,-0.04065606093824089,-0.10183669943354766,-0.07349110042675125,1.054354112770416
2026-03-24 18:43:21-06:00,0.04537530451275411,0.05483035491222792,-0.04054782418053056,0.07119570597502715,-0.08209735638571786,0.9384068280197623
2026-03-24 18:43:21.100000-06:00,0.0632188565922104,0.012716928818709753,-0.0008202845008234208,0.007297146324177981,-0.036445929037948736,0.9978653508588562
2026-03-24 18:43:21.200000-06:00,-0.0880625289981798,-0.08334182722948204,0.052383943548510455,0.06317452952843224,-0.07483116762604967,1.0074911412153997
2026-03-24 18:43:21.300000-06:00,0.057637133985611815,0.01120290007290971,0.019824919824812756,-0.017865132333671544,-0.07104389980268493,0.9868580962918021
2026-03-24 18:43:21.400000-06:00,0.01576080618763798,0.03640093813891594,-0.023319905370335438,-0.012344806126455006,-0.07263493853660527,1.012678860773047
2026-03-24 18:43:21.500000-06:00,0.0017900459382153948,0.02596998975185206,-0.00674587958171241,0.0026629538119541333,-0.040731989007459224,0.9992158871785982
2026-03-24 18:43:21.600000-06:00,0.03047009937134496,-0.018287712929491724,-0.016713867630638393,0.011863901536202478,-0.01849528636180551,0.9954588009157054
2026-03-24 18:43:21.700000-06:00,0.01637945679717335,0.03595286055890646,0.001973350736490035,-0.0012514569195392945,-0.04199186062518801,1.0013546970678062
2026-03-24 18:43:21.800000-06:00,0.030781449322653507,0.04615292174187924,-0.003848481081714959,0.0014875518143300708,-0.016506922343511803,0.9983924894841766
2026-03-24 18:43:21.900000-06:00,0.008876938607985399,0.06358394558794288,-0.00939130895871679,0.004482062681955613,-0.028996943910509707,1.0000313338397926
2026-03-24 18:43:22-06:00,0.004658006862690114,0.09379188611809335,-0.0007288716330245294,0.01748499406015306,-0.03486588182508809,1.000457831063615
2026-03-24 18:43:22.100000-06:00,0.016311786389847708,0.06522741201123727,-0.0048201801838548336,0.0008902132736459427,-0.030701411797096866,1.0022922017202613
2026-03-24 18:43:22.200000-06:00,0.016682172811306614,0.0037601649900832605,-0.008321486950181766,0.006192827316157912,-0.03371116762604968,1.0050614542172915
2026-03-24 18:43:22.300000-06:00,0.01195126419317504,-0.1064392937445509,0.00465165005379003,-0.05337026354565525,-0.4066927136178002,0.9007104256805333
2026-03-24 18:43:22.400000-06:00,0.036555975791937104,-0.05662980018660807,-0.04213004440864108,0.004192023779782089,-0.053292201720261265,0.9947669795495914
2026-03-24 18:43:22.500000-06:00,0.02498891058618387,-0.04932069259125186,0.012509557290206136,0.0009970887102119465,-0.054013310355728004,0.9965524567512861
2026-03-24 18:43:22.600000-06:00,0.005105217887861809,-0.012750393865387264,0.0012045102048100014,0.03716778359582528,-0.040197605706331935,0.9890694365558066
2026-03-24 18:43:22.700000-06:00,0.06903169277989936,-0.05077338336740885,0.004370312390061846,-0.029808692060999425,-0.02474461717304074,1.0084737271137443
2026-03-24 18:43:22.800000-06:00,0.043445502796571715,0.10950358175319809,-0.03408055962025768,0.01962849698928788,-0.05533558350710997,0.9939765485665341
2026-03-24 18:43:22.900000-06:00,0.12537501593306583,-0.11686478053157807,0.048636598634599994,-0.04223201602993886,-0.1767892195601964,1.0018444524888725
2026-03-24 18:43:23-06:00,0.0977248438559549,0.050442803607755965,0.030104294534830957,-0.01122684198987422,-0.0566648036791361,0.9881077350573335
2026-03-24 18:43:23.100000-06:00,0.07748669525271117,-0.15413330750052262,0.05530419256320967,0.06025130906068842,0.028168304160951996,0.9461938725252762
2026-03-24 18:43:23.200000-06:00,0.04971305389710044,-0.18463437565325572,-0.0497526127678667,0.013909946821799492,-0.07095561685183012,1.0114786864015746
2026-03-24 18:43:23.300000-06:00,-0.025188130503280937,-0.31923402996945954,0.24232778777666178,0.15511812698526,0.03881702722132431,0.7758232627859667
2026-03-24 18:43:23.400000-06:00,0.05854321608296412,0.13705358098841094,-0.03241509587881693,0.016303786716156888,-0.020421571076769344,1.010611115926438
2026-03-24 18:43:23.500000-06:00,-0.004412001651940265,0.10176496968893557,0.04517642620058838,-0.00022399840924270731,-0.013619966043450104,0.994202566625708
2026-03-24 18:43:23.600000-06:00,0.03242362886408713,-0.010976554684831212,-0.01821867916158933,-0.009609629180199152,-0.021475444723733386,1.0285616607098245
2026-03-24 18:43:23.700000-06:00,0.03503129611029251,-0.041082048405928634,-0.009076323719108973,0.006692705460070461,-0.03577794965661057,0.9975813687650728
2026-03-24 18:43:23.800000-06:00,-0.003654947408136316,-0.01906315612365079,0.002553919534193634,0.011340947214390235,-0.026564843244125162,1.0056540821789297
2026-03-24 18:43:23.900000-06:00,0.020193880683005924,-0.10314105224516017,-0.01592966201506121,-0.0004298807441888945,-0.011721943783045188,0.9941866610922182
2026-03-24 18:43:24-06:00,0.020585627099978077,-0.04890275272391694,0.007597186093110288,-0.002712627655723414,0.01541375087313201,1.0148848031692779
2026-03-24 18:43:24.100000-06:00,0.029779256932795605,-0.009268722754457434,0.0027707819693779225,-0.03356125690220412,-0.021475276470558247,0.9607852743801399
2026-03-24 18:43:24.200000-06:00,-0.0032516225214522802,0.0334475993331056,0.04754975756247037,0.06571562398984364,-0.01551359944527438,0.930402244395385
2026-03-24 18:43:24.300000-06:00,0.02009444407621359,0.01675110460758771,-0.0172691520549831,-0.0015504438314816996,-0.01303010457189764,1.0241351052602061
2026-03-24 18:43:24.400000-06:00,0.00950101206834138,0.006602822574477522,-0.002665754360561456,0.008554987686926729,-0.02435382317101151,1.0005647310753418
2026-03-24 18:43:24.500000-06:00,0.004987319115090271,-0.0029573532245975947,-0.00704754222899767,0.0023326810888529724,-0.018636646765205243,0.9994565707963473
2026-03-24 18:43:24.600000-06:00,0.011034045265202694,-0.009771400019374609,0.006950197060158159,-0.00908204524480837,-0.009443600006118297,0.9937548347294948
2026-03-24 18:43:24.700000-06:00,0.005006850453518786,-0.015849795801828354,-0.0018941909826495288,-0.0025668503515471645,-0.01696820524847935,0.9917412845365136
2026-03-24 18:43:24.800000-06:00,0.014278746564831007,-0.002588717451933127,-0.006119604248137744,0.002801254250941964,-0.015101283720740521,0.9976746204871186
2026-03-24 18:43:24.900000-06:00,0.0026966772547200113,-0.0012140085554190269,-0.00585158948264698,0.0027323227605757323,-0.018427992535677323,0.9992365884374379
2026-03-24 18:43:25-06:00,0.010976246730534893,0.0032581615536396223,-0.005063591338530488,0.003724753101211933,-0.004356161584231109,1.0030846280840042
2026-03-24 18:43:25.100000-06:00,0.0012213385814727762,0.002659211453452504,0.010463951502296912,0.02464266186720236,-0.013578211315790815,0.9850560272876058
2026-03-24 18:43:25.200000-06:00,0.011101916556622292,0.007670278841398439,-0.00394076917193945,0.002562083892052842,-0.021517279601087017,1.005255795200196
2026-03-24 18:43:25.300000-06:00,0.007086571867049401,-0.0032908163338142998,-0.006121549152870756,0.0031614282145278976,-0.010556184425874278,1.0073755961515911
2026-03-24 18:43:25.400000-06:00,0.011515460427363065,-0.021323941407106403,-0.0007371376871816574,0.008431539822467407,-0.013019060535452983,0.9979651411338225
2026-03-24 18:43:25.500000-06:00,0.17372023065980738,0.0013861203367102936,-0.029441649289002874,-0.16225223088414495,0.0435098798264443,1.01288370136591
2026-03-24 18:43:25.600000-06:00,0.015645342701126278,-0.00989734108997466,0.005792462971555017,0.006314657910703452,0.018498340921721482,0.9982065581008805
2026-03-24 18:43:25.700000-06:00,0.020306584817445305,-0.061320593678779206,0.023153611070039208,0.01507341752790199,0.013191592439824004,0.9895073893735373
2026-03-24 18:43:25.800000-06:00,0.04753667460345786,-0.03628047906267686,-0.0053067106504259874,0.0010803271249611244,-0.007822522471996045,0.9913106977408189
2026-03-24 18:43:25.900000-06:00,0.00024112153487684378,0.026203880020190383,-0.0018585011191385437,0.0066518786231791706,-0.015101879846838626,1.0024414728780981
2026-03-24 18:43:26-06:00,0.01055865713571913,0.04810494103490999,-0.0075432136356452005,0.005728343012139722,-0.013517939357476815,0.9967192319497483
2026-03-24 18:43:26.100000-06:00,0.009124166764389471,0.01322479847858341,-0.013005325977780383,0.009968833393666542,-0.004562798713118138,1.0043773031565315
2026-03-24 18:43:26.200000-06:00,0.009335527014831773,-0.02330532240877364,-0.0012715139216755978,0.012014473240097284,-0.004754679732630406,1.0092354975450333
2026-03-24 18:43:26.300000-06:00,0.01234670453212871,-9.385392565249092e-05,-0.016316319028414395,-0.00014670453212870836,-0.007897146059051766,1.0205593581906156
2026-03-24 18:43:26.400000-06:00,0.007864971218509889,-0.010431291011711441,0.005530088664324719,0.02080502924036241,-0.0190927085192191,1.0029219311385642
2026-03-24 18:43:26.500000-06:00,0.008809752565860921,-0.011570398046223736,0.00030934498529059366,0.006806247801236915,-0.00764460197926917,0.9975286526999537
2026-03-24 18:43:26.600000-06:00,0.0077728800354861256,-0.0018788107049808038,-0.004727405994911616,0.009795120250034416,-0.009040189157357508,1.0007354209643458
2026-03-24 18:43:26.700000-06:00,0.0007099356763012853,0.0061111710930847945,-0.0030864479715295235,0.010026064894739794,-0.013126171526464184,1.0010465056874673
2026-03-24 18:43:26.800000-06:00,0.005148523705852662,0.0005509242707754432,-0.0007547395287891381,0.006563475804683556,-0.011957924112719431,1.000605758990073
